Compound_id,Disease_id,relation_type,database
DB09341,MESH:D009081,Sa,GNBR
DB09341,MESH:D009103,T,GNBR
DB09341,MESH:D009122,Pr,GNBR
DB09341,MESH:D009175,T,GNBR
DB09341,MESH:D009202,Sa,GNBR
DB09341,MESH:D009203,T,GNBR
DB09341,MESH:D009290,T,GNBR
DB09341,MESH:D009397,T,GNBR
DB09341,MESH:D009404,T,GNBR
DB09341,MESH:D009410,Sa,GNBR
DB09341,MESH:D009422,T,GNBR
DB09341,MESH:D009771,T,GNBR
DB09341,MESH:D009798,Sa,GNBR
DB09341,MESH:D010146,T,GNBR
DB09341,MESH:D010190,T,GNBR
DB09341,MESH:D010243,T,GNBR
DB09341,MESH:D010267,J,GNBR
DB09341,MESH:D010272,J,GNBR
DB09341,MESH:D010300,T,GNBR
DB09341,MESH:D010302,T,GNBR
DB09341,MESH:D010532,Sa,GNBR
DB09341,MESH:D010673,T,GNBR
DB09341,MESH:D011014,T,GNBR
DB09341,MESH:D011030,Pa,GNBR
DB09341,MESH:D011041,T,GNBR
DB09341,MESH:D011085,T,GNBR
DB09341,MESH:D011127,T,GNBR
DB09341,MESH:D011141,Sa,GNBR
DB09341,MESH:D011218,T,GNBR
DB09341,MESH:D011293,T,GNBR
DB09341,MESH:D011488,Sa,GNBR
DB09341,MESH:D011553,T,GNBR
DB09341,MESH:D011565,T,GNBR
DB09341,MESH:D011596,Sa,GNBR
DB09341,MESH:D011655,T,GNBR
DB09341,MESH:D012120,C,GNBR
DB09341,MESH:D012131,T,GNBR
DB09341,MESH:D012173,Sa,GNBR
DB09341,MESH:D012516,T,GNBR
DB09341,MESH:D012559,T,GNBR
DB09341,MESH:D012607,T,GNBR
DB09341,MESH:D012772,T,GNBR
DB09341,MESH:D012778,T,GNBR
DB09341,MESH:D012878,J,GNBR
DB09341,MESH:D012893,T,GNBR
DB09341,MESH:D013226,T,GNBR
DB09341,MESH:D013274,T,GNBR
DB09341,MESH:D013345,T,GNBR
DB09341,MESH:D013577,T,GNBR
DB09341,MESH:D013746,Sa,GNBR
DB09341,MESH:D013789,T,GNBR
DB09341,MESH:D013959,T,GNBR
DB09341,MESH:D014376,T,GNBR
DB09341,MESH:D014397,T,GNBR
DB09341,MESH:D014456,T,GNBR
DB09341,MESH:D014627,T,GNBR
DB09341,MESH:D014652,Sa,GNBR
DB09341,MESH:D015140,T,GNBR
DB09341,MESH:D015212,T,GNBR
DB09341,MESH:D015746,T,GNBR
DB09341,MESH:D015819,T,GNBR
DB09341,MESH:D016171,Sa,GNBR
DB09341,MESH:D016301,Pa,GNBR
DB09341,MESH:D016472,J,GNBR
DB09341,MESH:D016489,T,GNBR
DB09341,MESH:D016491,T,GNBR
DB09341,MESH:D016731,Mp,GNBR
DB09341,MESH:D016779,T,GNBR
DB09341,MESH:D016889,Sa,GNBR
DB09341,MESH:D016919,J,GNBR
DB09341,MESH:D017119,T,GNBR
DB09341,MESH:D017202,T,GNBR
DB09341,MESH:D017676,T,GNBR
DB09341,MESH:D017719,J,GNBR
DB09341,MESH:D017827,T,GNBR
DB09341,MESH:D018235,T,GNBR
DB09341,MESH:D018589,T,GNBR
DB09341,MESH:D018805,T,GNBR
DB09341,MESH:D019282,T,GNBR
DB09341,MESH:D020151,Sa,GNBR
DB09341,MESH:D020152,J,GNBR
DB09341,MESH:D020159,J,GNBR
DB09341,MESH:D020258,Sa,GNBR
DB09341,MESH:D020514,Pr,GNBR
DB09341,MESH:D020520,J,GNBR
DB09341,MESH:D020760,T,GNBR
DB09341,MESH:D020936,Pr,GNBR
DB09341,MESH:D028361,Sa,GNBR
DB09341,MESH:D031261,Mp,GNBR
DB09341,MESH:D033461,T,GNBR
DB09341,MESH:D044903,T,GNBR
DB09341,MESH:D049950,T,GNBR
DB09341,MESH:D050171,T,GNBR
DB09341,MESH:D050500,T,GNBR
DB09341,MESH:D052256,T,GNBR
DB09341,MESH:D052439,Sa,GNBR
DB09341,MESH:D053099,J,GNBR
DB09341,MESH:D053579,T,GNBR
DB09341,MESH:D054058,T,GNBR
DB09341,MESH:D054556,T,GNBR
DB09341,MESH:D055959,Sa,GNBR
DB09341,MESH:D056486,T,GNBR
DB09341,MESH:D056912,T,GNBR
DB09341,MESH:D058729,T,GNBR
DB09341,MESH:D060437,J,GNBR
DB09341,MESH:D063425,J,GNBR
DB09341,MESH:D064420,Sa,GNBR
DB09341,MESH:D065311,T,GNBR
DB09341,OMIM:606035,J,GNBR
DB03266,MESH:D001249,Sa,GNBR
DB03266,MESH:D003092,Sa,GNBR
DB03266,MESH:D003550,T,GNBR
DB03266,MESH:D003681,T,GNBR
DB03266,MESH:D004342,Sa,GNBR
DB03266,MESH:D004487,T,GNBR
DB03266,MESH:D005600,T,GNBR
DB03266,MESH:D006948,Sa,GNBR
DB03266,MESH:D007938,Sa,GNBR
DB03266,MESH:D014397,T,GNBR
DB03266,MESH:D014549,T,GNBR
DB03266,MESH:D014718,T,GNBR
DB03266,MESH:D014917,C,GNBR
DB03266,MESH:D015658,T,GNBR
DB03266,MESH:D055090,T,GNBR
DB03266,MESH:D059366,Sa,GNBR
DB00143,MESH:C535575,T,GNBR
DB00143,MESH:C564286,Sa,GNBR
DB00143,MESH:C565659,T,GNBR
DB00143,MESH:C566417,J,GNBR
DB00143,MESH:C567712,Sa,GNBR
DB00143,MESH:D000690,J,GNBR
DB00143,MESH:D000740,T,GNBR
DB00143,MESH:D001172,T,GNBR
DB00143,MESH:D001249,T,GNBR
DB00143,MESH:D001260,T,GNBR
DB00143,MESH:D001523,T,GNBR
DB00143,MESH:D001932,T,GNBR
DB00143,MESH:D002280,T,GNBR
DB00143,MESH:D002282,C,GNBR
DB00143,MESH:D002289,T,GNBR
DB00143,MESH:D002295,T,GNBR
DB00143,MESH:D002659,T,GNBR
DB00143,MESH:D002796,Pa,GNBR
DB00143,MESH:D003699,T,GNBR
DB00143,MESH:D003704,T,GNBR
DB00143,MESH:D003922,T,GNBR
DB00143,MESH:D003925,J,GNBR
DB00143,MESH:D003928,Pa,GNBR
DB00143,MESH:D004314,T,GNBR
DB00143,MESH:D004487,Sa,GNBR
DB00143,MESH:D004646,T,GNBR
DB00143,MESH:D005211,T,GNBR
DB00143,MESH:D005235,T,GNBR
DB00143,MESH:D005355,T,GNBR
DB00143,MESH:D005901,T,GNBR
DB00143,MESH:D007022,Pr,GNBR
DB00143,MESH:D007037,T,GNBR
DB00143,MESH:D007674,T,GNBR
DB00143,MESH:D008108,T,GNBR
DB00143,MESH:D009203,T,GNBR
DB00143,MESH:D009765,T,GNBR
DB00143,MESH:D010518,T,GNBR
DB00143,MESH:D010673,T,GNBR
DB00143,MESH:D011085,J,GNBR
DB00143,MESH:D011125,J,GNBR
DB00143,MESH:D011502,T,GNBR
DB00143,MESH:D012509,T,GNBR
DB00143,MESH:D012772,T,GNBR
DB00143,MESH:D013272,T,GNBR
DB00143,MESH:D013274,T,GNBR
DB00143,MESH:D014456,T,GNBR
DB00143,MESH:D014820,T,GNBR
DB00143,MESH:D015451,Pa,GNBR
DB00143,MESH:D017484,Pa,GNBR
DB00143,MESH:D018805,T,GNBR
DB00143,MESH:D041781,J,GNBR
DB00143,MESH:D051436,T,GNBR
DB00143,MESH:D054990,T,GNBR
DB00143,MESH:D056486,T,GNBR
DB00143,MESH:D065626,T,GNBR
DB00143,OMIM:168600,T,GNBR
DB01437,MESH:D014202,T,GNBR
DB01437,MESH:D062787,T,GNBR
MESH:D005985,MESH:D003072,Sa,GNBR
MESH:D005985,MESH:D009216,T,GNBR
DB09462,MESH:C537849,Pa,GNBR
DB09462,MESH:D001929,T,GNBR
DB09462,MESH:D001930,T,GNBR
DB09462,MESH:D001932,T,GNBR
DB09462,MESH:D002386,T,GNBR
DB09462,MESH:D002543,T,GNBR
DB09462,MESH:D002544,T,GNBR
DB09462,MESH:D002545,T,GNBR
DB09462,MESH:D003027,T,GNBR
DB09462,MESH:D003072,Sa,GNBR
DB09462,MESH:D003286,Pa,GNBR
DB09462,MESH:D004487,T,GNBR
DB09462,MESH:D005334,Sa,GNBR
DB09462,MESH:D005355,Sa,GNBR
DB09462,MESH:D005901,T,GNBR
DB09462,MESH:D006456,Sa,GNBR
DB09462,MESH:D006973,T,GNBR
DB09462,MESH:D007003,Sa,GNBR
DB09462,MESH:D007022,Pr,GNBR
DB09462,MESH:D007238,T,GNBR
DB09462,MESH:D007662,T,GNBR
DB09462,MESH:D007674,Sa,GNBR
DB09462,MESH:D007683,Sa,GNBR
DB09462,MESH:D008103,J,GNBR
DB09462,MESH:D009135,Sa,GNBR
DB09462,MESH:D009336,Sa,GNBR
DB09462,MESH:D009369,T,GNBR
DB09462,MESH:D009437,T,GNBR
DB09462,MESH:D011014,Sa,GNBR
DB09462,MESH:D012206,Sa,GNBR
DB09462,MESH:D012871,T,GNBR
DB09462,MESH:D014277,T,GNBR
DB09462,MESH:D015835,Sa,GNBR
DB09462,MESH:D015861,Sa,GNBR
DB09462,MESH:D016920,T,GNBR
DB09462,MESH:D019586,T,GNBR
DB09462,MESH:D020258,Pr,GNBR
DB09462,MESH:D020435,Sa,GNBR
DB09462,MESH:D020521,T,GNBR
DB09462,MESH:D044342,J,GNBR
DB09462,MESH:D051437,Sa,GNBR
DB09462,MESH:D052018,T,GNBR
DB09462,MESH:D058186,Sa,GNBR
DB09462,OMIM:612348,Sa,GNBR
DB00727,MESH:C538231,T,GNBR
DB00727,MESH:C566112,Sa,GNBR
DB00727,MESH:D000208,T,GNBR
DB00727,MESH:D000788,T,GNBR
DB00727,MESH:D000789,T,GNBR
DB00727,MESH:D001022,T,GNBR
DB00727,MESH:D001024,T,GNBR
DB00727,MESH:D001157,T,GNBR
DB00727,MESH:D001249,T,GNBR
DB00727,MESH:D001851,T,GNBR
DB00727,MESH:D001919,Sa,GNBR
DB00727,MESH:D002289,T,GNBR
DB00727,MESH:D002303,T,GNBR
DB00727,MESH:D002311,Sa,GNBR
DB00727,MESH:D002318,T,GNBR
DB00727,MESH:D002386,T,GNBR
DB00727,MESH:D002637,T,GNBR
DB00727,MESH:D003251,T,GNBR
DB00727,MESH:D003324,T,GNBR
DB00727,MESH:D003327,T,GNBR
DB00727,MESH:D003329,T,GNBR
DB00727,MESH:D003872,Sa,GNBR
DB00727,MESH:D003877,Sa,GNBR
DB00727,MESH:D003925,T,GNBR
DB00727,MESH:D004342,Sa,GNBR
DB00727,MESH:D004409,T,GNBR
DB00727,MESH:D004412,T,GNBR
DB00727,MESH:D004417,T,GNBR
DB00727,MESH:D004630,T,GNBR
DB00727,MESH:D005355,T,GNBR
DB00727,MESH:D005401,T,GNBR
DB00727,MESH:D005901,T,GNBR
DB00727,MESH:D006261,Sa,GNBR
DB00727,MESH:D006323,Sa,GNBR
DB00727,MESH:D006331,T,GNBR
DB00727,MESH:D006333,T,GNBR
DB00727,MESH:D006470,T,GNBR
DB00727,MESH:D006930,Sa,GNBR
DB00727,MESH:D006937,T,GNBR
DB00727,MESH:D007035,Sa,GNBR
DB00727,MESH:D007172,T,GNBR
DB00727,MESH:D007238,T,GNBR
DB00727,MESH:D007511,T,GNBR
DB00727,MESH:D007752,T,GNBR
DB00727,MESH:D007826,T,GNBR
DB00727,MESH:D008946,T,GNBR
DB00727,MESH:D009202,T,GNBR
DB00727,MESH:D009203,T,GNBR
DB00727,MESH:D009205,T,GNBR
DB00727,MESH:D009336,T,GNBR
DB00727,MESH:D010024,T,GNBR
DB00727,MESH:D010509,T,GNBR
DB00727,MESH:D011654,T,GNBR
DB00727,MESH:D012769,T,GNBR
DB00727,MESH:D012770,T,GNBR
DB00727,MESH:D013035,T,GNBR
DB00727,MESH:D013118,T,GNBR
DB00727,MESH:D013345,T,GNBR
DB00727,MESH:D013575,T,GNBR
DB00727,MESH:D013924,T,GNBR
DB00727,MESH:D013927,T,GNBR
DB00727,MESH:D014652,T,GNBR
DB00727,MESH:D014653,T,GNBR
DB00727,MESH:D016491,T,GNBR
DB00727,MESH:D016584,Sa,GNBR
DB00727,MESH:D016773,T,GNBR
DB00727,MESH:D017180,T,GNBR
DB00727,MESH:D017202,T,GNBR
DB00727,MESH:D018487,T,GNBR
DB00727,MESH:D020326,T,GNBR
DB00727,MESH:D020521,T,GNBR
DB00727,MESH:D023903,T,GNBR
DB00727,MESH:D031901,T,GNBR
DB00727,MESH:D050197,T,GNBR
DB00727,MESH:D051437,T,GNBR
DB00727,MESH:D052256,T,GNBR
DB00727,MESH:D054058,T,GNBR
DB00727,MESH:D054059,T,GNBR
DB00727,MESH:D059350,T,GNBR
DB00727,MESH:D060050,T,GNBR
DB00727,MESH:D064420,Sa,GNBR
DB04660,MESH:D000544,T,GNBR
DB04660,MESH:D003072,T,GNBR
DB04660,MESH:D003704,T,GNBR
DB00145,MESH:D000860,Pa,GNBR
DB00145,MESH:D002292,Pa,GNBR
DB00145,MESH:D007511,J,GNBR
DB00145,MESH:D009369,J,GNBR
DB00145,MESH:D020258,Sa,GNBR
MESH:D006002,MESH:D010190,Sa,GNBR
MESH:D006002,MESH:D019283,Sa,GNBR
MESH:D006020,MESH:D001424,T,GNBR
MESH:D006020,MESH:D007239,T,GNBR
MESH:D006020,MESH:D013203,T,GNBR
MESH:D006024,MESH:D001919,T,GNBR
MESH:D006024,MESH:D002658,T,GNBR
MESH:D006024,MESH:D006323,T,GNBR
MESH:D006024,MESH:D006945,T,GNBR
MESH:D006024,MESH:D009468,T,GNBR
MESH:D006024,MESH:D010146,T,GNBR
MESH:D006024,MESH:D012798,T,GNBR
MESH:D006024,MESH:D014987,Sa,GNBR
MESH:D006024,MESH:D029424,T,GNBR
MESH:D006024,MESH:D057868,T,GNBR
MESH:D006027,MESH:D009369,C,GNBR
MESH:D006027,MESH:D064420,Sa,GNBR
DB13089,MESH:D004487,Pa,GNBR
DB13089,MESH:D007938,C,GNBR
DB13089,MESH:D009369,C,GNBR
MESH:D006037,MESH:D003876,Mp,GNBR
MESH:D006037,MESH:D003920,T,GNBR
DB14154,MESH:D001172,T,GNBR
DB14154,MESH:D008171,T,GNBR
DB14154,MESH:D056486,Sa,GNBR
DB09121,MESH:D001172,T,GNBR
DB09121,MESH:D007027,Sa,GNBR
DB09121,MESH:D009765,Sa,GNBR
DB09276,MESH:D001172,T,GNBR
DB09276,MESH:D010392,Sa,GNBR
DB09276,MESH:D012516,T,GNBR
MESH:D006062,MESH:D007247,T,GNBR
MESH:D006062,MESH:D010051,T,GNBR
MESH:D006064,MESH:D000740,T,GNBR
MESH:D006072,MESH:C563236,T,GNBR
MESH:D006072,MESH:C565846,Sa,GNBR
MESH:D006072,MESH:D000310,T,GNBR
MESH:D006072,MESH:D002277,C,GNBR
MESH:D006072,MESH:D002289,C,GNBR
MESH:D006072,MESH:D005355,T,GNBR
MESH:D006072,MESH:D005909,T,GNBR
MESH:D006072,MESH:D007008,Sa,GNBR
MESH:D006072,MESH:D007246,Sa,GNBR
MESH:D006072,MESH:D008659,Sa,GNBR
MESH:D006072,MESH:D009214,T,GNBR
MESH:D006072,MESH:D010243,Sa,GNBR
MESH:D006072,MESH:D013736,T,GNBR
MESH:D006072,MESH:D015451,C,GNBR
MESH:D006072,MESH:D018268,T,GNBR
MESH:D006072,MESH:D020514,Pr,GNBR
MESH:D006072,MESH:D064420,Sa,GNBR
DB00027,MESH:D018455,T,GNBR
MESH:D006108,MESH:C536058,T,GNBR
MESH:D006108,MESH:D000013,Sa,GNBR
MESH:D006108,MESH:D003550,T,GNBR
MESH:D006108,MESH:D003784,T,GNBR
MESH:D006108,MESH:D009127,Pr,GNBR
MESH:D006108,MESH:D011009,Sa,GNBR
MESH:D006108,MESH:D013180,T,GNBR
MESH:D006108,MESH:D019966,Sa,GNBR
MESH:D006108,MESH:D050723,Pr,GNBR
DB00400,MESH:C538225,T,GNBR
DB00400,MESH:C569516,T,GNBR
DB00400,MESH:D000306,C,GNBR
DB00400,MESH:D000787,T,GNBR
DB00400,MESH:D003875,Sa,GNBR
DB00400,MESH:D003881,T,GNBR
DB00400,MESH:D004892,Sa,GNBR
DB00400,MESH:D007249,T,GNBR
DB00400,MESH:D008107,Sa,GNBR
DB00400,MESH:D008180,T,GNBR
DB00400,MESH:D009181,T,GNBR
DB00400,MESH:D011164,Sa,GNBR
DB00400,MESH:D013174,T,GNBR
DB00400,MESH:D014006,T,GNBR
DB00400,MESH:D014008,T,GNBR
DB00400,MESH:D014009,T,GNBR
DB00400,MESH:D017676,T,GNBR
DB00400,MESH:D045743,T,GNBR
DB00400,MESH:D046351,Sa,GNBR
DB00400,MESH:D056486,Sa,GNBR
DB00400,MESH:D064420,Sa,GNBR
DB00874,MESH:D001943,C,GNBR
DB00874,MESH:D001991,T,GNBR
DB00874,MESH:D012141,T,GNBR
DB00629,MESH:D006973,T,GNBR
DB00629,MESH:D007022,Sa,GNBR
MESH:D006144,MESH:D015470,T,GNBR
DB01170,MESH:D001145,Sa,GNBR
DB01170,MESH:D001919,Sa,GNBR
DB01170,MESH:D002422,T,GNBR
DB01170,MESH:D003389,Sa,GNBR
DB01170,MESH:D003866,Sa,GNBR
DB01170,MESH:D005901,T,GNBR
DB01170,MESH:D005902,T,GNBR
DB01170,MESH:D006111,T,GNBR
DB01170,MESH:D006973,T,GNBR
DB01170,MESH:D009203,T,GNBR
DB01170,MESH:D009410,T,GNBR
DB01170,MESH:D009422,Sa,GNBR
DB01170,MESH:D010146,T,GNBR
DB01170,MESH:D012019,T,GNBR
DB01170,MESH:D020258,Pr,GNBR
DB02377,MESH:D001281,T,GNBR
DB02377,OMIM:217000,T,GNBR
DB02857,MESH:D001930,T,GNBR
DB02857,MESH:D002544,Pa,GNBR
DB02857,MESH:D009336,Sa,GNBR
DB02857,MESH:D009447,C,GNBR
DB02315,MESH:D001791,T,GNBR
DB02315,MESH:D003866,Sa,GNBR
DB02315,MESH:D006984,T,GNBR
DB02315,MESH:D007020,T,GNBR
DB02315,MESH:D009369,T,GNBR
DB02315,MESH:D011565,J,GNBR
DB04315,MESH:D008228,T,GNBR
DB04315,MESH:D018149,J,GNBR
DB04315,MESH:D064420,Sa,GNBR
DB04137,MESH:D001523,Sa,GNBR
DB04137,MESH:D009325,T,GNBR
DB04137,MESH:D012174,T,GNBR
DB04137,MESH:D018589,T,GNBR
DB04137,MESH:D020821,Sa,GNBR
DB04137,MESH:D056486,Pa,GNBR
DB06786,MESH:D003876,T,GNBR
DB06786,MESH:D011565,T,GNBR
DB06786,MESH:D012871,T,GNBR
MESH:D006213,MESH:D002189,T,GNBR
MESH:D006213,MESH:D002189,Pr,GNBR
MESH:D006218,MESH:D033461,T,GNBR
DB00502,MESH:D000163,T,GNBR
DB00502,MESH:D000430,T,GNBR
DB00502,MESH:D000437,T,GNBR
DB00502,MESH:D000799,Sa,GNBR
DB00502,MESH:D000855,Sa,GNBR
DB00502,MESH:D001008,T,GNBR
DB00502,MESH:D001145,Sa,GNBR
DB00502,MESH:D001172,T,GNBR
DB00502,MESH:D001259,Pa,GNBR
DB00502,MESH:D001289,T,GNBR
DB00502,MESH:D001308,T,GNBR
DB00502,MESH:D001321,T,GNBR
DB00502,MESH:D001523,T,GNBR
DB00502,MESH:D001714,T,GNBR
DB00502,MESH:D001930,T,GNBR
DB00502,MESH:D002375,Sa,GNBR
DB00502,MESH:D003072,T,GNBR
DB00502,MESH:D003693,T,GNBR
DB00502,MESH:D003704,T,GNBR
DB00502,MESH:D004194,Sa,GNBR
DB00502,MESH:D004283,T,GNBR
DB00502,MESH:D004409,Sa,GNBR
DB00502,MESH:D004630,T,GNBR
DB00502,MESH:D004827,Sa,GNBR
DB00502,MESH:D005879,T,GNBR
DB00502,MESH:D006212,T,GNBR
DB00502,MESH:D006327,T,GNBR
DB00502,MESH:D006606,T,GNBR
DB00502,MESH:D006816,T,GNBR
DB00502,MESH:D006939,T,GNBR
DB00502,MESH:D006943,Sa,GNBR
DB00502,MESH:D006963,T,GNBR
DB00502,MESH:D006966,Sa,GNBR
DB00502,MESH:D007008,Sa,GNBR
DB00502,MESH:D007571,Sa,GNBR
DB00502,MESH:D008133,Sa,GNBR
DB00502,MESH:D008305,Pa,GNBR
DB00502,MESH:D008881,T,GNBR
DB00502,MESH:D009069,Sa,GNBR
DB00502,MESH:D009127,Sa,GNBR
DB00502,MESH:D009207,Sa,GNBR
DB00502,MESH:D009325,T,GNBR
DB00502,MESH:D009369,T,GNBR
DB00502,MESH:D009410,Sa,GNBR
DB00502,MESH:D009771,Sa,GNBR
DB00502,MESH:D010300,Sa,GNBR
DB00502,MESH:D010302,Sa,GNBR
DB00502,MESH:D011183,T,GNBR
DB00502,MESH:D011595,T,GNBR
DB00502,MESH:D011605,T,GNBR
DB00502,MESH:D011618,T,GNBR
DB00502,MESH:D012206,Sa,GNBR
DB00502,MESH:D012555,T,GNBR
DB00502,MESH:D012559,T,GNBR
DB00502,MESH:D012678,Sa,GNBR
DB00502,MESH:D012892,Sa,GNBR
DB00502,MESH:D013375,Sa,GNBR
DB00502,MESH:D013577,T,GNBR
DB00502,MESH:D013981,T,GNBR
DB00502,MESH:D014202,Sa,GNBR
DB00502,MESH:D014256,T,GNBR
DB00502,MESH:D015877,Sa,GNBR
DB00502,MESH:D016638,T,GNBR
DB00502,MESH:D018476,Sa,GNBR
DB00502,MESH:D019966,T,GNBR
DB00502,MESH:D020018,Sa,GNBR
DB00502,MESH:D020250,T,GNBR
DB00502,MESH:D020323,T,GNBR
DB00502,MESH:D020820,T,GNBR
DB00502,MESH:D020821,T,GNBR
DB00502,MESH:D058186,T,GNBR
DB00502,MESH:D063726,T,GNBR
DB00502,MESH:D064420,Sa,GNBR
DB00502,MESH:D066126,Sa,GNBR
DB01159,MESH:C535694,T,GNBR
DB01159,MESH:C565534,T,GNBR
DB01159,MESH:C566112,Sa,GNBR
DB01159,MESH:C566417,Sa,GNBR
DB01159,MESH:C566847,Pr,GNBR
DB01159,MESH:D000142,Sa,GNBR
DB01159,MESH:D000699,Sa,GNBR
DB01159,MESH:D001249,T,GNBR
DB01159,MESH:D001919,Sa,GNBR
DB01159,MESH:D003286,Sa,GNBR
DB01159,MESH:D003324,T,GNBR
DB01159,MESH:D003643,Sa,GNBR
DB01159,MESH:D003866,Sa,GNBR
DB01159,MESH:D003920,Mp,GNBR
DB01159,MESH:D004342,Sa,GNBR
DB01159,MESH:D004417,Sa,GNBR
DB01159,MESH:D006333,Sa,GNBR
DB01159,MESH:D006402,Sa,GNBR
DB01159,MESH:D006461,Sa,GNBR
DB01159,MESH:D006470,Sa,GNBR
DB01159,MESH:D006501,T,GNBR
DB01159,MESH:D006973,T,GNBR
DB01159,MESH:D007022,Sa,GNBR
DB01159,MESH:D007035,Sa,GNBR
DB01159,MESH:D007565,Sa,GNBR
DB01159,MESH:D007674,Sa,GNBR
DB01159,MESH:D008107,Sa,GNBR
DB01159,MESH:D008171,Sa,GNBR
DB01159,MESH:D008305,Sa,GNBR
DB01159,MESH:D009135,Sa,GNBR
DB01159,MESH:D009202,Sa,GNBR
DB01159,MESH:D009336,Sa,GNBR
DB01159,MESH:D009369,Sa,GNBR
DB01159,MESH:D009410,Pa,GNBR
DB01159,MESH:D009447,T,GNBR
DB01159,MESH:D009765,T,GNBR
DB01159,MESH:D010146,Sa,GNBR
DB01159,MESH:D010149,Sa,GNBR
DB01159,MESH:D011654,Sa,GNBR
DB01159,MESH:D012131,Sa,GNBR
DB01159,MESH:D013224,T,GNBR
DB01159,MESH:D014313,Sa,GNBR
DB01159,MESH:D014839,T,GNBR
DB01159,MESH:D017093,Sa,GNBR
DB01159,MESH:D017114,Sa,GNBR
DB01159,MESH:D020244,Sa,GNBR
DB01159,MESH:D023921,T,GNBR
DB01159,MESH:D029424,T,GNBR
DB01159,MESH:D034381,Sa,GNBR
DB01159,MESH:D047508,Sa,GNBR
DB01159,MESH:D051437,T,GNBR
DB01159,MESH:D058186,T,GNBR
DB01159,MESH:D059246,Sa,GNBR
DB01159,MESH:D066126,Pr,GNBR
DB13875,MESH:D000647,Sa,GNBR
DB13875,MESH:D006948,Sa,GNBR
DB13875,MESH:D008569,Sa,GNBR
DB13875,MESH:D014202,Sa,GNBR
DB07919,MESH:D001749,C,GNBR
DB07919,MESH:D002277,C,GNBR
DB07919,MESH:D008545,T,GNBR
DB07919,MESH:D014202,Sa,GNBR
DB09155,MESH:C536494,T,GNBR
MESH:D006388,MESH:D000743,Sa,GNBR
MESH:D006388,MESH:D007251,T,GNBR
MESH:D006415,MESH:D001749,T,GNBR
MESH:D006415,MESH:D001932,T,GNBR
MESH:D006415,MESH:D002277,T,GNBR
MESH:D006415,MESH:D008175,T,GNBR
MESH:D006415,MESH:D008545,T,GNBR
MESH:D006415,MESH:D009369,T,GNBR
MESH:D006415,MESH:D017484,Sa,GNBR
MESH:D006415,MESH:D064420,Sa,GNBR
MESH:D006416,MESH:D000230,T,GNBR
MESH:D006416,MESH:D001943,T,GNBR
MESH:D006416,MESH:D002294,T,GNBR
MESH:D006416,MESH:D002545,Sa,GNBR
MESH:D006416,MESH:D004487,Sa,GNBR
MESH:D006416,MESH:D005234,Sa,GNBR
MESH:D006416,MESH:D007674,Sa,GNBR
MESH:D006416,MESH:D008103,Sa,GNBR
MESH:D006416,MESH:D011658,T,GNBR
MESH:D006416,MESH:D013119,T,GNBR
MESH:D006416,MESH:D013568,Sa,GNBR
MESH:D006416,MESH:D044584,Sa,GNBR
MESH:D006418,MESH:D000745,T,GNBR
MESH:D006418,MESH:D000860,Sa,GNBR
MESH:D006418,MESH:D001791,Pa,GNBR
MESH:D006418,MESH:D003092,Pa,GNBR
MESH:D006418,MESH:D003920,T,GNBR
MESH:D006418,MESH:D004619,J,GNBR
MESH:D006418,MESH:D007239,T,GNBR
MESH:D006418,MESH:D007249,Sa,GNBR
MESH:D006418,MESH:D007674,Sa,GNBR
MESH:D006418,MESH:D007855,J,GNBR
MESH:D006418,MESH:D008175,J,GNBR
MESH:D006418,MESH:D008661,T,GNBR
MESH:D006418,MESH:D009336,Sa,GNBR
MESH:D006418,MESH:D014085,Sa,GNBR
MESH:D006418,MESH:D014652,Sa,GNBR
MESH:D006418,MESH:D015658,Pa,GNBR
MESH:D006418,MESH:D017118,T,GNBR
MESH:D006418,MESH:D017695,Sa,GNBR
MESH:D006418,MESH:D018798,T,GNBR
MESH:D006418,MESH:D019636,J,GNBR
MESH:D006418,MESH:D056486,Sa,GNBR
MESH:D006418,MESH:D064420,Sa,GNBR
MESH:D006426,MESH:D007035,Sa,GNBR
DB03404,MESH:D002543,Sa,GNBR
DB03404,MESH:D009133,Pa,GNBR
DB03404,MESH:D011164,T,GNBR
DB03404,MESH:D017118,T,GNBR
MESH:D006433,MESH:D001749,T,GNBR
DB01109,MESH:C565834,T,GNBR
DB01109,MESH:D000783,T,GNBR
DB01109,MESH:D000789,T,GNBR
DB01109,MESH:D000860,T,GNBR
DB01109,MESH:D001172,T,GNBR
DB01109,MESH:D001281,T,GNBR
DB01109,MESH:D001778,T,GNBR
DB01109,MESH:D001791,Sa,GNBR
DB01109,MESH:D001851,Sa,GNBR
DB01109,MESH:D001927,T,GNBR
DB01109,MESH:D002292,T,GNBR
DB01109,MESH:D002543,Sa,GNBR
DB01109,MESH:D002544,T,GNBR
DB01109,MESH:D002545,T,GNBR
DB01109,MESH:D003288,Sa,GNBR
DB01109,MESH:D003324,T,GNBR
DB01109,MESH:D003327,T,GNBR
DB01109,MESH:D004211,T,GNBR
DB01109,MESH:D004617,T,GNBR
DB01109,MESH:D005076,Sa,GNBR
DB01109,MESH:D006323,T,GNBR
DB01109,MESH:D006331,T,GNBR
DB01109,MESH:D006402,T,GNBR
DB01109,MESH:D006473,T,GNBR
DB01109,MESH:D006620,T,GNBR
DB01109,MESH:D007238,T,GNBR
